('The squirrel is smart.', 'The squirrel is are are are are are are are are are are are are are are are', False)
('The squirrel is round.', 'The squirrel is are are are are are are are are are are are are are are are', False)
('The falcon is reckless.', 'The falcon is reckless.', True)
('The falcon is reckless.', 'The falcon is reckless.', True)
('The crocodile is obese.', 'The crocodile is obese.', True)
('The crocodile is obese.', 'The crocodile is obese.', True)
('The hamster is small.', 'The hamster is is is is is is is is is is is is is i', False)
('The hamster is small.', 'The hamster is is is is is is is is is is is is is i', False)
('The falcon chases the hamster.', 'The falcon chases the hamster.', True)
('The falcon chases the hamster.', 'The falcon chases the hamster.', True)
('The squirrel is kind.', 'The squirrel is are are are are are are are are are are are are are are are', False)
('The squirrel is kind.', 'The squirrel is are are are are are are are are are are are are are are are', False)
('The dinosaur is dull.', 'The dinosaur is boring.', False)
('The dinosaur is dull.', 'The dinosaur is boring.', False)
('The crocodile is fierce.', 'The crocodile is fierce.', True)
('The crocodile is fierce.', 'The crocodile is fierce.', True)
('The rabbit is beautiful.', 'The rabbit is is is is is is beautiful.', False)
('The rabbit is beautiful.', 'The rabbit is is is is is is is is is beautiful.', False)
('The dinosaur chases the rabbit.', 'The dinosaur chases the rabbit.', True)
('The dinosaur chases the rabbit.', 'The dinosaur chases the rabbit.', True)
('The dog is kind.', 'The dog is is is is is is is is is is is is is is is i', False)
('The dog is kind.', 'The dog is is is is is is is is is is is is is is is i', False)
('The leopard is slow.', 'The leopard is slow.', True)
('The leopard is slow.', 'The leopard is slow.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The mouse is beautiful.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The mouse is beautiful.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The leopard visits the mouse.', 'The leopard visits the mouse.', True)
('The leopard visits the mouse.', 'The leopard visits the mouse.', True)
('The cat is smart.', 'The cat is are are are are are are are are are are are are are are are', False)
('The cat is smart.', 'The cat is are are are are are are are are are are are are are are are', False)
('The dinosaur is angry.', 'The dinosaur is sleepy.', False)
('The dinosaur is angry.', 'The dinosaur is sleepy.', False)
('The cheetah is strong.', 'The cheetah is obese.', False)
('The cheetah is strong.', 'The cheetah is obese.', False)
('The mouse is beautiful.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The mouse is beautiful.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The dinosaur chases the mouse.', 'The dinosaur sees the cat.', False)
('The dinosaur chases the mouse.', 'The dinosaur sees the cat.', False)
('The hamster is kind.', 'The hamster is are are are are are are are are are are are are are', False)
('The hamster is kind.', 'The hamster is are are are are are are are are are are are are are', False)
('The cheetah is tired.', 'The cheetah is tired.', True)
('The cheetah is tired.', 'The cheetah is tired.', True)
('The leopard is heavy.', 'The leopard is awful.', False)
('The leopard is heavy.', 'The leopard is awful.', False)
('The rabbit is cute.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The rabbit is cute.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The cheetah needs the rabbit.', 'The cheetah needs the rabbit.', True)
('The cheetah needs the rabbit.', 'The cheetah needs the rabbit.', True)
('The squirrel is round.', 'The squirrel is is is is is is is is is is is is is is is i', False)
('The squirrel is round.', 'The squirrel is is is is is is is is is is is is is is is i', False)
('The bald eagle is boring.', 'The bald eagle is dull.', False)
('The bald eagle is boring.', 'The bald eagle is dull.', False)
('The dinosaur is fierce.', 'The dinosaur is and are and is and are and are and are and are and are and', False)
('The dinosaur is fierce.', 'The dinosaur is and are and is and are and are and are and are and are and', False)
('The hamster is adorable.', 'The hamster is are are are are are are are are are are are are are', False)
('The hamster is adorable.', 'The hamster is are are are are are are are are are are are are are', False)
('The bald eagle visits the hamster.', 'The bald eagle likes the squirrel.', False)
('The bald eagle visits the hamster.', 'The bald eagle likes the squirrel.', False)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The tiger is dull.', 'The tiger is awful.', False)
('The tiger is dull.', 'The tiger is awful.', False)
('The wolf is fierce.', 'The wolf is obese.', False)
('The wolf is fierce.', 'The wolf is obese.', False)
('The dog is lovely.', 'The dog is adorable.', False)
('The dog is lovely.', 'The dog is adorable.', False)
('The tiger attacks the dog.', 'The tiger visits the squirrel.', False)
('The tiger attacks the dog.', 'The tiger visits the squirrel.', False)
('The hamster is quiet.', 'The hamster is are are are are are are are are are are are are are', False)
('The hamster is quiet.', 'The hamster is are are are are are are are are are are are are are', False)
('The dinosaur is lazy.', 'The dinosaur is lazy.', True)
('The dinosaur is lazy.', 'The dinosaur is lazy.', True)
('The crocodile is obese.', 'The crocodile is obese.', True)
('The crocodile is obese.', 'The crocodile is obese.', True)
('The dog is adorable.', 'The dog is cute.', False)
('The dog is adorable.', 'The dog is cute.', False)
('The dinosaur chases the dog.', 'The dinosaur visits the hamster.', False)
('The dinosaur chases the dog.', 'The dinosaur visits the hamster.', False)
('The dog is round.', 'The dog is are are are are are are are are are are are are are are are', False)
('The dog is round.', 'The dog is are are are are are are are are are are are are are are are', False)
('The cheetah is boring.', 'The cheetah is boring.', True)
('The cheetah is boring.', 'The cheetah is boring.', True)
('The crocodile is heavy.', 'The crocodile is heavy.', True)
('The crocodile is heavy.', 'The crocodile is heavy.', True)
('The hamster is adorable.', 'The hamster is beautiful.', False)
('The hamster is adorable.', 'The hamster is beautiful.', False)
('The cheetah sees the hamster.', 'The cheetah attacks the dog.', False)
('The cheetah sees the hamster.', 'The cheetah attacks the dog.', False)
('The hamster is smart.', 'The hamster is is is is is is is is is is is is is i', False)
('The hamster is smart.', 'The hamster is is is is is is is is is is is is is i', False)
('The cheetah is rough.', 'The cheetah is rough.', True)
('The cheetah is rough.', 'The cheetah is rough.', True)
('The bald eagle is strong.', 'The bald eagle is strong.', True)
('The bald eagle is strong.', 'The bald eagle is strong.', True)
('The rabbit is small.', 'The rabbit is beautiful.', False)
('The rabbit is small.', 'The rabbit is beautiful.', False)
('The cheetah needs the rabbit.', 'The cheetah needs the rabbit.', True)
('The cheetah needs the rabbit.', 'The cheetah needs the rabbit.', True)
('The mouse is round.', 'The mouse is kind.', False)
('The mouse is round.', 'The mouse is kind.', False)
('The snake is tired.', 'The snake is lazy.', False)
('The snake is tired.', 'The snake is lazy.', False)
('The bear is fierce.', 'The bear is obese.', False)
('The bear is fierce.', 'The bear is obese.', False)
('The dog is furry.', 'The dog is are are are are are are are are are are are are are are are', False)
('The dog is furry.', 'The dog is are are are are are are are are are are are are are are are', False)
('The snake visits the dog.', 'The snake needs the mouse.', False)
('The snake visits the dog.', 'The snake needs the mouse.', False)
('The rabbit is kind.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The rabbit is kind.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The wolf is rough.', 'The wolf is angry.', False)
('The wolf is rough.', 'The wolf is angry.', False)
('The lion is obese.', 'The lion is obese.', True)
('The lion is obese.', 'The lion is obese.', True)
('The hamster is cute.', 'The hamster is cute.', True)
('The hamster is cute.', 'The hamster is cute.', True)
('The wolf attacks the hamster.', 'The wolf visits the rabbit.', False)
('The wolf attacks the hamster.', 'The wolf visits the rabbit.', False)
('The mouse is round.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The mouse is round.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The snake is reckless.', 'The snake is angry.', False)
('The snake is reckless.', 'The snake is angry.', False)
('The bear is fierce.', 'The bear is fierce.', True)
('The bear is fierce.', 'The bear is fierce.', True)
('The cat is furry.', 'The cat is adorable.', False)
('The cat is furry.', 'The cat is adorable.', False)
('The snake likes the cat.', 'The snake sees the mouse.', False)
('The snake likes the cat.', 'The snake sees the mouse.', False)
('The dog is round.', 'The dog is kind.', False)
('The dog is round.', 'The dog is kind.', False)
('The wolf is reckless.', 'The wolf is reckless.', True)
('The wolf is reckless.', 'The wolf is reckless.', True)
('The crocodile is obese.', 'The crocodile is obese.', True)
('The crocodile is obese.', 'The crocodile is obese.', True)
('The hamster is small.', 'The hamster is beautiful.', False)
('The hamster is small.', 'The hamster is beautiful.', False)
('The wolf attacks the hamster.', 'The wolf attacks the hamster.', True)
('The wolf attacks the hamster.', 'The wolf attacks the hamster.', True)
('The cat is nice.', 'The cat is is is is is is is is is is is is is is is i', False)
('The cat is nice.', 'The cat is is is is is is is is is is is is is is is i', False)
('The falcon is lazy.', 'The falcon is angry.', False)
('The falcon is lazy.', 'The falcon is angry.', False)
('The bear is strong.', 'The bear is strong.', True)
('The bear is strong.', 'The bear is strong.', True)
('The rabbit is beautiful.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The rabbit is beautiful.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The falcon chases the rabbit.', 'The falcon chases the rabbit.', True)
('The falcon chases the rabbit.', 'The falcon chases the rabbit.', True)
('The dog is kind.', 'The dog is kind.', True)
('The dog is kind.', 'The dog is kind.', True)
('The snake is reckless.', 'The snake is lazy.', False)
('The snake is reckless.', 'The snake is lazy.', False)
('The dinosaur is strong.', 'The dinosaur is fierce.', False)
('The dinosaur is strong.', 'The dinosaur is fierce.', False)
('The mouse is small.', 'The mouse is small.', True)
('The mouse is small.', 'The mouse is small.', True)
('The snake attacks the mouse.', 'The snake sees the dog.', False)
('The snake attacks the mouse.', 'The snake sees the dog.', False)
('The dog is smart.', 'The dog is are are are are are are are are are are are are are are are', False)
('The dog is smart.', 'The dog is are are are are are are are are are are are are are are are', False)
('The bear is reckless.', 'The bear is lazy.', False)
('The bear is reckless.', 'The bear is lazy.', False)
('The tiger is fierce.', 'The tiger is fierce.', True)
('The tiger is fierce.', 'The tiger is fierce.', True)
('The cat is cute.', 'The cat is cute.', True)
('The cat is cute.', 'The cat is cute.', True)
('The bear chases the cat.', 'The bear chases the cat.', True)
('The bear chases the cat.', 'The bear chases the cat.', True)
('The dog is quiet.', 'The dog is kind.', False)
('The dog is quiet.', 'The dog is kind.', False)
('The tiger is slow.', 'The tiger is slow.', True)
('The tiger is slow.', 'The tiger is slow.', True)
('The bear is fierce.', 'The bear is fierce.', True)
('The bear is fierce.', 'The bear is fierce.', True)
('The rabbit is funny.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The rabbit is funny.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The tiger visits the rabbit.', 'The tiger visits the rabbit.', True)
('The tiger visits the rabbit.', 'The tiger visits the rabbit.', True)
('The dog is quiet.', 'The dog is is is is is is is is is is is is is is is i', False)
('The dog is quiet.', 'The dog is is is is is is is is is is is is is is is i', False)
('The bear is dull.', 'The bear is dull.', True)
('The bear is dull.', 'The bear is dull.', True)
('The tiger is heavy.', 'The tiger is the strong.', False)
('The tiger is heavy.', 'The tiger is the strong.', False)
('The hamster is beautiful.', 'The hamster is is is is is is is is is is is is is i', False)
('The hamster is beautiful.', 'The hamster is is is is is is is is is is is is is i', False)
('The bear visits the hamster.', 'The bear chases the dog.', False)
('The bear visits the hamster.', 'The bear chases the dog.', False)
('The squirrel is nice.', 'The squirrel is are are are are are are are are are are are are are are are', False)
('The squirrel is nice.', 'The squirrel is are are are are are are are are are are are are are are are', False)
('The bald eagle is boring.', 'The bald eagle is tired.', False)
('The bald eagle is boring.', 'The bald eagle is tired.', False)
('The snake is fierce.', 'The snake is fierce.', True)
('The snake is fierce.', 'The snake is fierce.', True)
('The mouse is beautiful.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The mouse is beautiful.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The bald eagle attacks the mouse.', 'The bald eagle sees the squirrel.', False)
('The bald eagle attacks the mouse.', 'The bald eagle sees the squirrel.', False)
('The rabbit is kind.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The rabbit is kind.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The cheetah is dull.', 'The cheetah is dull.', True)
('The cheetah is dull.', 'The cheetah is dull.', True)
('The lion is heavy.', 'The lion is obese.', False)
('The lion is heavy.', 'The lion is obese.', False)
('The hamster is lovely.', 'The hamster is beautiful.', False)
('The hamster is lovely.', 'The hamster is beautiful.', False)
('The cheetah sees the hamster.', 'The cheetah sees the hamster.', True)
('The cheetah sees the hamster.', 'The cheetah sees the hamster.', True)
('The cat is round.', 'The cat is kind.', False)
('The cat is round.', 'The cat is kind.', False)
('The leopard is slow.', 'The leopard is slow.', True)
('The leopard is slow.', 'The leopard is slow.', True)
('The bald eagle is big.', 'The bald eagle is big.', True)
('The bald eagle is big.', 'The bald eagle is big.', True)
('The squirrel is funny.', 'The squirrel is is is is is is is is is is is is is is is i', False)
('The squirrel is funny.', 'The squirrel is is is is is is is is is is is is is is is i', False)
('The leopard likes the squirrel.', 'The leopard is sleepy.', False)
('The leopard likes the squirrel.', 'The leopard is sleepy.', False)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The bald eagle is dull.', 'The bald eagle is tired.', False)
('The bald eagle is dull.', 'The bald eagle is tired.', False)
('The tiger is strong.', 'The tiger is strong.', True)
('The tiger is strong.', 'The tiger is strong.', True)
('The mouse is beautiful.', 'The mouse is adorable.', False)
('The mouse is beautiful.', 'The mouse is adorable.', False)
('The bald eagle sees the mouse.', 'The bald eagle sees the mouse.', True)
('The bald eagle sees the mouse.', 'The bald eagle sees the mouse.', True)
('The rabbit is round.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The rabbit is round.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The dinosaur is reckless.', 'The dinosaur is dull.', False)
('The dinosaur is reckless.', 'The dinosaur is dull.', False)
('The lion is heavy.', 'The lion is heavy.', True)
('The lion is heavy.', 'The lion is heavy.', True)
('The mouse is adorable.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The mouse is adorable.', 'The mouse is is beautiful.', False)
('The dinosaur needs the mouse.', 'The dinosaur is boring.', False)
('The dinosaur needs the mouse.', 'The dinosaur is boring.', False)
('The rabbit is kind.', 'The rabbit is kind.', True)
('The rabbit is kind.', 'The rabbit is kind.', True)
('The snake is lazy.', 'The snake is sleepy.', False)
('The snake is lazy.', 'The snake is sleepy.', False)
('The lion is obese.', 'The lion is obese.', True)
('The lion is obese.', 'The lion is obese.', True)
('The cat is cute.', 'The cat is cute.', True)
('The cat is cute.', 'The cat is cute.', True)
('The snake likes the cat.', 'The snake visits the rabbit.', False)
('The snake likes the cat.', 'The snake visits the rabbit.', False)
('The cat is round.', 'The cat is are are are are are are are are are are are are are are are', False)
('The cat is round.', 'The cat is are are are are are are are are are are are are are are are', False)
('The wolf is rough.', 'The wolf is boring.', False)
('The wolf is rough.', 'The wolf is boring.', False)
('The crocodile is strong.', 'The crocodile is big.', False)
('The crocodile is strong.', 'The crocodile is big.', False)
('The squirrel is beautiful.', 'The squirrel is cute.', False)
('The squirrel is beautiful.', 'The squirrel is cute.', False)
('The wolf attacks the squirrel.', 'The wolf attacks the squirrel.', True)
('The wolf attacks the squirrel.', 'The wolf attacks the squirrel.', True)
('The squirrel is nice.', 'The squirrel is is is is is is is is is is is is is is is i', False)
('The squirrel is nice.', 'The squirrel is is is is is is is is is is is is is is is i', False)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The rabbit is small.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The rabbit is small.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The lion sees the rabbit.', 'The lion sees the rabbit.', True)
('The lion sees the rabbit.', 'The lion sees the rabbit.', True)
('The mouse is nice.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The mouse is nice.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The leopard is lazy.', 'The leopard is lazy.', True)
('The leopard is lazy.', 'The leopard is lazy.', True)
('The tiger is awful.', 'The tiger is awful.', True)
('The tiger is awful.', 'The tiger is awful.', True)
('The dog is funny.', 'The dog is beautiful.', False)
('The dog is funny.', 'The dog is beautiful.', False)
('The leopard attacks the dog.', 'The leopard visits the mouse.', False)
('The leopard attacks the dog.', 'The leopard visits the mouse.', False)
('The dog is quiet.', 'The dog is is is is is is is is is is is is is is is i', False)
('The dog is quiet.', 'The dog is is is is is is is is is is is is is is is i', False)
('The leopard is lazy.', 'The leopard is sleepy.', False)
('The leopard is lazy.', 'The leopard is sleepy.', False)
('The crocodile is obese.', 'The crocodile is obese.', True)
('The crocodile is obese.', 'The crocodile is obese.', True)
('The cat is adorable.', 'The cat is adorable.', True)
('The cat is adorable.', 'The cat is is adorable.', False)
('The leopard needs the cat.', 'The leopard chases the dog.', False)
('The leopard needs the cat.', 'The leopard chases the dog.', False)
('The hamster is kind.', 'The hamster is kind.', True)
('The hamster is kind.', 'The hamster is kind.', True)
('The dinosaur is angry.', 'The dinosaur is angry.', True)
('The dinosaur is angry.', 'The dinosaur is angry.', True)
('The tiger is fierce.', 'The tiger is big.', False)
('The tiger is fierce.', 'The tiger is big.', False)
('The squirrel is adorable.', 'The squirrel is cute.', False)
('The squirrel is adorable.', 'The squirrel is cute.', False)
('The dinosaur visits the squirrel.', 'The dinosaur visits the squirrel.', True)
('The dinosaur visits the squirrel.', 'The dinosaur visits the squirrel.', True)
('The mouse is quiet.', 'The mouse is kind.', False)
('The mouse is quiet.', 'The mouse is kind.', False)
('The snake is angry.', 'The snake is angry.', True)
('The snake is angry.', 'The snake is angry.', True)
('The lion is awful.', 'The lion is awful.', True)
('The lion is awful.', 'The lion is awful.', True)
('The dog is furry.', 'The dog is is beautiful.', False)
('The dog is furry.', 'The dog is is beautiful.', False)
('The snake needs the dog.', 'The snake needs the dog.', True)
('The snake needs the dog.', 'The snake needs the dog.', True)
('The mouse is round.', 'The mouse is round.', True)
('The mouse is round.', 'The mouse is round.', True)
('The cheetah is lazy.', 'The cheetah is lazy.', True)
('The cheetah is lazy.', 'The cheetah is lazy.', True)
('The snake is awful.', 'The snake is awful.', True)
('The snake is awful.', 'The snake is awful.', True)
('The hamster is adorable.', 'The hamster is is is is is is is is is is is is is i', False)
('The hamster is adorable.', 'The hamster is is is is is is is is is is is is is i', False)
('The cheetah attacks the hamster.', 'The cheetah is attacks the hamster.', False)
('The cheetah attacks the hamster.', 'The cheetah is attacks the hamster.', False)
('The rabbit is quiet.', 'The rabbit is quiet.', True)
('The rabbit is quiet.', 'The rabbit is quiet.', True)
('The cheetah is boring.', 'The cheetah is boring.', True)
('The cheetah is boring.', 'The cheetah is boring.', True)
('The bear is awful.', 'The bear is awful.', True)
('The bear is awful.', 'The bear is awful.', True)
('The dog is cute.', 'The dog is is is is is is is is is is is is is is is i', False)
('The dog is cute.', 'The dog is is is is is is is is is is is is is is is i', False)
('The cheetah likes the dog.', 'The cheetah is and and and the are and are and are an', False)
('The cheetah likes the dog.', 'The cheetah is and and and the are and are and is and', False)
('The squirrel is round.', 'The squirrel is round.', True)
('The squirrel is round.', 'The squirrel is round.', True)
('The falcon is slow.', 'The falcon is slow.', True)
('The falcon is slow.', 'The falcon is slow.', True)
('The cheetah is fierce.', 'The cheetah is fierce.', True)
('The cheetah is fierce.', 'The cheetah is fierce.', True)
('The hamster is adorable.', 'The hamster is adorable.', True)
('The hamster is adorable.', 'The hamster is adorable.', True)
('The falcon likes the hamster.', 'The falcon is angry.', False)
('The falcon likes the hamster.', 'The falcon is angry.', False)
('The mouse is smart.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The mouse is smart.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The tiger is tired.', 'The tiger is lazy.', False)
('The tiger is tired.', 'The tiger is lazy.', False)
('The bear is strong.', 'The bear is strong.', True)
('The bear is strong.', 'The bear is strong.', True)
('The cat is furry.', 'The cat is beautiful.', False)
('The cat is furry.', 'The cat is beautiful.', False)
('The tiger visits the cat.', 'The tiger needs the mouse.', False)
('The tiger visits the cat.', 'The tiger needs the mouse.', False)
('The mouse is round.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The mouse is round.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The lion is rough.', 'The lion is rough.', True)
('The lion is rough.', 'The lion is rough.', True)
('The tiger is fierce.', 'The tiger is awful.', False)
('The tiger is fierce.', 'The tiger is awful.', False)
('The dog is lovely.', 'The dog is is adorable.', False)
('The dog is lovely.', 'The dog is is is adorable.', False)
('The lion chases the dog.', 'The lion chases the dog.', True)
('The lion chases the dog.', 'The lion chases the dog.', True)
('The hamster is quiet.', 'The hamster is are are are are are are are are are are are are are', False)
('The hamster is quiet.', 'The hamster is are are are are are are are are are are are are are', False)
('The dinosaur is dull.', 'The dinosaur is dull.', True)
('The dinosaur is dull.', 'The dinosaur is dull.', True)
('The wolf is obese.', 'The wolf is awful.', False)
('The wolf is obese.', 'The wolf is awful.', False)
('The squirrel is funny.', 'The squirrel is funny.', True)
('The squirrel is funny.', 'The squirrel is funny.', True)
('The dinosaur needs the squirrel.', 'The dinosaur is angry.', False)
('The dinosaur needs the squirrel.', 'The dinosaur is angry.', False)
('The mouse is round.', 'The mouse is kind.', False)
('The mouse is round.', 'The mouse is kind.', False)
('The bear is angry.', 'The bear is angry.', True)
('The bear is angry.', 'The bear is angry.', True)
('The falcon is big.', 'The falcon is big.', True)
('The falcon is big.', 'The falcon is big.', True)
('The squirrel is beautiful.', 'The squirrel is beautiful.', True)
('The squirrel is beautiful.', 'The squirrel is beautiful.', True)
('The bear visits the squirrel.', 'The bear visits the squirrel.', True)
('The bear visits the squirrel.', 'The bear visits the squirrel.', True)
('The rabbit is kind.', 'The rabbit is kind.', True)
('The rabbit is kind.', 'The rabbit is kind.', True)
('The leopard is reckless.', 'The leopard is tired.', False)
('The leopard is reckless.', 'The leopard is tired.', False)
('The falcon is strong.', 'The falcon is strong.', True)
('The falcon is strong.', 'The falcon is strong.', True)
('The cat is lovely.', 'The cat is beautiful.', False)
('The cat is lovely.', 'The cat is beautiful.', False)
('The leopard sees the cat.', 'The leopard attacks the rabbit.', False)
('The leopard sees the cat.', 'The leopard attacks the rabbit.', False)
('The cat is quiet.', 'The cat is kind.', False)
('The cat is quiet.', 'The cat is kind.', False)
('The cheetah is reckless.', 'The cheetah is and and are tired.', False)
('The cheetah is reckless.', 'The cheetah is and and is and are tired.', False)
('The falcon is obese.', 'The falcon is obese.', True)
('The falcon is obese.', 'The falcon is obese.', True)
('The mouse is adorable.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The mouse is adorable.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The cheetah likes the mouse.', 'The cheetah likes the mouse.', True)
('The cheetah likes the mouse.', 'The cheetah likes the mouse.', True)
('The mouse is quiet.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The mouse is quiet.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The falcon is tired.', 'The falcon is boring.', False)
('The falcon is tired.', 'The falcon is boring.', False)
('The wolf is obese.', 'The wolf is heavy.', False)
('The wolf is obese.', 'The wolf is heavy.', False)
('The hamster is funny.', 'The hamster is is is is is is is is is is is is is i', False)
('The hamster is funny.', 'The hamster is is is is is is is is is is is is is i', False)
('The falcon sees the hamster.', 'The falcon sees the hamster.', True)
('The falcon sees the hamster.', 'The falcon sees the hamster.', True)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The squirrel is smart.', 'The squirrel is kind.', False)
('The crocodile is rough.', 'The crocodile is sleepy.', False)
('The crocodile is rough.', 'The crocodile is sleepy.', False)
('The snake is awful.', 'The snake is heavy.', False)
('The snake is awful.', 'The snake is heavy.', False)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The cat is beautiful.', 'The cat is beautiful.', True)
('The crocodile needs the cat.', 'The crocodile chases the squirrel.', False)
('The crocodile needs the cat.', 'The crocodile chases the squirrel.', False)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The leopard is tired.', 'The leopard is angry.', False)
('The leopard is tired.', 'The leopard is angry.', False)
('The falcon is fierce.', 'The falcon is obese.', False)
('The falcon is fierce.', 'The falcon is obese.', False)
('The rabbit is furry.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The rabbit is furry.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The leopard attacks the rabbit.', 'The leopard chases the squirrel.', False)
('The leopard attacks the rabbit.', 'The leopard chases the squirrel.', False)
('The squirrel is nice.', 'The squirrel is kind.', False)
('The squirrel is nice.', 'The squirrel is kind.', False)
('The lion is reckless.', 'The lion is boring.', False)
('The lion is reckless.', 'The lion is boring.', False)
('The cheetah is heavy.', 'The cheetah is heavy.', True)
('The cheetah is heavy.', 'The cheetah is heavy.', True)
('The cat is lovely.', 'The cat is is is is is is is is is is is is is is is i', False)
('The cat is lovely.', 'The cat is is is is is is is is is is is is is is is i', False)
('The lion sees the cat.', 'The lion is sees the cat.', False)
('The lion sees the cat.', 'The lion is sees the cat.', False)
('The mouse is nice.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The mouse is nice.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The lion is slow.', 'The lion is slow.', True)
('The lion is slow.', 'The lion is slow.', True)
('The bear is awful.', 'The bear is awful.', True)
('The bear is awful.', 'The bear is awful.', True)
('The cat is adorable.', 'The cat is adorable.', True)
('The cat is adorable.', 'The cat is adorable.', True)
('The lion needs the cat.', 'The lion needs the cat.', True)
('The lion needs the cat.', 'The lion needs the cat.', True)
('The rabbit is smart.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The rabbit is smart.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The bear is fierce.', 'The bear is awful.', False)
('The bear is fierce.', 'The bear is fierce.', True)
('The mouse is adorable.', 'The mouse is cute.', False)
('The mouse is adorable.', 'The mouse is beautiful.', False)
('The lion needs the mouse.', 'The lion needs the mouse.', True)
('The lion needs the mouse.', 'The lion needs the mouse.', True)
('The mouse is round.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The mouse is round.', 'The mouse is are are are are are are are are are are are are are are are', False)
('The cheetah is rough.', 'The cheetah is angry.', False)
('The cheetah is rough.', 'The cheetah is angry.', False)
('The wolf is awful.', 'The wolf is big.', False)
('The wolf is awful.', 'The wolf is big.', False)
('The squirrel is small.', 'The squirrel is small.', True)
('The squirrel is small.', 'The squirrel is small.', True)
('The cheetah likes the squirrel.', 'The cheetah is likes the mouse.', False)
('The cheetah likes the squirrel.', 'The cheetah is likes the mouse.', False)
('The mouse is kind.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The mouse is kind.', 'The mouse is is is is is is is is is is is is is is is i', False)
('The bald eagle is tired.', 'The bald eagle is angry.', False)
('The bald eagle is tired.', 'The bald eagle is angry.', False)
('The bear is obese.', 'The bear is obese.', True)
('The bear is obese.', 'The bear is obese.', True)
('The rabbit is lovely.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The rabbit is lovely.', 'The rabbit is are are are are are are are are are are are are are are are', False)
('The bald eagle visits the rabbit.', 'The bald eagle chases the mouse.', False)
('The bald eagle visits the rabbit.', 'The bald eagle chases the mouse.', False)
('The rabbit is quiet.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The rabbit is quiet.', 'The rabbit is is is is is is is is is is is is is is is i', False)
('The tiger is reckless.', 'The tiger is reckless.', True)
('The tiger is reckless.', 'The tiger is reckless.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The wolf is awful.', 'The wolf is awful.', True)
('The dog is beautiful.', 'The dog is is is is beautiful.', False)
('The dog is beautiful.', 'The dog is is beautiful.', False)
('The tiger sees the dog.', 'The tiger needs the rabbit.', False)
('The tiger sees the dog.', 'The tiger needs the rabbit.', False)
